Time,X,Y
3.083333333333333481e+00,2.705175781250000000e+02,2.685998229980468750e+02
3.125000000000000000e+00,2.829117126464843750e+02,2.794855041503906250e+02
3.166666666666666963e+00,2.919604187011718750e+02,2.602909240722656250e+02
3.208333333333333481e+00,2.878805541992187500e+02,2.726115417480468750e+02
3.250000000000000000e+00,2.985172729492187500e+02,3.973370361328125000e+02
3.291666666666666963e+00,3.045711975097656250e+02,5.126848144531250000e+02
3.333333333333333481e+00,3.413367004394531250e+02,4.459944763183593750e+02
3.375000000000000000e+00,3.587669677734375000e+02,5.241591186523437500e+02
3.416666666666666963e+00,4.312631835937500000e+02,5.637351074218750000e+02
3.458333333333333481e+00,4.277632751464843750e+02,5.184573974609375000e+02
3.500000000000000000e+00,5.206675415039062500e+02,5.422691040039062500e+02
3.541666666666666963e+00,3.587723083496093750e+02,2.579074707031250000e+02
3.583333333333333481e+00,3.522023010253906250e+02,2.671748352050781250e+02
3.625000000000000000e+00,3.529732666015625000e+02,2.669111938476562500e+02
3.666666666666666963e+00,3.757104797363281250e+02,5.778816528320312500e+02
3.708333333333333481e+00,3.103607177734375000e+02,5.556225585937500000e+02
3.750000000000000000e+00,2.879738464355468750e+02,2.952162475585937500e+02
3.791666666666666963e+00,2.666864318847656250e+02,2.939325866699218750e+02
3.833333333333333481e+00,2.662295837402343750e+02,2.857129821777343750e+02
3.875000000000000000e+00,2.650787048339843750e+02,2.737279663085937500e+02
3.916666666666666963e+00,2.678372802734375000e+02,2.855357360839843750e+02
3.958333333333333481e+00,2.893044433593750000e+02,2.782925415039062500e+02
4.000000000000000000e+00,2.975132751464843750e+02,2.849049987792968750e+02
4.041666666666666963e+00,3.200448303222656250e+02,5.567639770507812500e+02
4.083333333333333925e+00,3.102167053222656250e+02,5.569331665039062500e+02
4.125000000000000000e+00,3.709284362792968750e+02,5.497465209960937500e+02
4.166666666666666963e+00,3.536454467773437500e+02,2.677164611816406250e+02
4.208333333333333925e+00,3.542834777832031250e+02,2.679178466796875000e+02
4.250000000000000000e+00,3.588337707519531250e+02,2.575870056152343750e+02
4.291666666666666963e+00,4.964849853515625000e+02,5.823134765625000000e+02
4.333333333333333925e+00,4.667903747558593750e+02,5.626536254882812500e+02
4.375000000000000000e+00,3.711270446777343750e+02,5.195244140625000000e+02
4.416666666666666963e+00,5.307202758789062500e+02,5.405617065429687500e+02
4.458333333333333925e+00,3.036729431152343750e+02,2.763008728027343750e+02
4.500000000000000000e+00,2.855255126953125000e+02,2.813499145507812500e+02
4.541666666666666963e+00,2.787582702636718750e+02,2.864852294921875000e+02
4.583333333333333925e+00,2.732809753417968750e+02,2.804148254394531250e+02
4.625000000000000000e+00,2.967470703125000000e+02,2.748665161132812500e+02
4.666666666666666963e+00,2.769093933105468750e+02,2.818377075195312500e+02
4.708333333333333925e+00,2.851150512695312500e+02,2.787637329101562500e+02
4.750000000000000000e+00,3.011200866699218750e+02,2.757095336914062500e+02
4.791666666666666963e+00,3.185668640136718750e+02,6.096994018554687500e+02
4.833333333333333925e+00,3.557526245117187500e+02,6.025325927734375000e+02
4.875000000000000000e+00,4.300779724121093750e+02,1.095060302734375000e+03
4.916666666666666963e+00,3.564457092285156250e+02,6.024633178710937500e+02
4.958333333333333925e+00,5.119354248046875000e+02,5.590469970703125000e+02
5.000000000000000000e+00,5.155689697265625000e+02,5.517573242187500000e+02
5.041666666666666963e+00,5.071200561523437500e+02,5.478112792968750000e+02
5.083333333333333925e+00,5.184452514648437500e+02,5.582271728515625000e+02
5.125000000000000000e+00,4.462803039550781250e+02,5.785086669921875000e+02
5.166666666666666963e+00,3.520643615722656250e+02,2.701705627441406250e+02
5.208333333333333925e+00,3.887228393554687500e+02,2.645219726562500000e+02
5.250000000000000000e+00,2.995686035156250000e+02,2.766292724609375000e+02
5.291666666666666963e+00,2.955645141601562500e+02,2.771067504882812500e+02
5.333333333333333925e+00,2.921337890625000000e+02,2.773054199218750000e+02
5.375000000000000000e+00,2.743883361816406250e+02,2.816799926757812500e+02
5.416666666666666963e+00,2.802132873535156250e+02,2.813129882812500000e+02
5.458333333333333925e+00,2.757939453125000000e+02,2.844970703125000000e+02
5.500000000000000000e+00,2.766101989746093750e+02,2.841844177246093750e+02
5.541666666666666963e+00,2.905406799316406250e+02,2.776506652832031250e+02
5.583333333333333925e+00,2.908744201660156250e+02,2.776526794433593750e+02
5.625000000000000000e+00,3.522397460937500000e+02,2.702745971679687500e+02
5.666666666666666963e+00,3.503748779296875000e+02,2.707131347656250000e+02
5.708333333333333925e+00,3.514915771484375000e+02,2.705957031250000000e+02
5.750000000000000000e+00,5.231305541992187500e+02,5.550244140625000000e+02
5.791666666666666963e+00,4.469700622558593750e+02,6.031345214843750000e+02
5.833333333333333925e+00,4.657929687500000000e+02,5.873729858398437500e+02
5.875000000000000000e+00,4.352982788085937500e+02,6.108390502929687500e+02
5.916666666666666963e+00,4.178412170410156250e+02,5.992565917968750000e+02
5.958333333333333925e+00,6.598876953125000000e+02,5.549156494140625000e+02
6.000000000000000000e+00,2.896366271972656250e+02,2.783882446289062500e+02
6.041666666666666963e+00,2.839023132324218750e+02,2.791080627441406250e+02
6.083333333333333925e+00,2.748739013671875000e+02,2.855566406250000000e+02
6.125000000000000000e+00,2.616944885253906250e+02,2.746832885742187500e+02
6.166666666666666963e+00,2.870993652343750000e+02,2.676625671386718750e+02
6.208333333333333925e+00,2.907306823730468750e+02,2.722487792968750000e+02
6.250000000000000000e+00,2.863275451660156250e+02,2.806138916015625000e+02
6.291666666666666963e+00,2.849667358398437500e+02,2.813445129394531250e+02
6.333333333333333925e+00,3.492557067871093750e+02,2.716854858398437500e+02
6.375000000000000000e+00,2.775487670898437500e+02,2.887489624023437500e+02
6.416666666666666963e+00,2.830451049804687500e+02,2.747057189941406250e+02
6.458333333333333925e+00,3.293146057128906250e+02,1.877140045166015625e+02
6.500000000000000000e+00,3.496252136230468750e+02,2.716446228027343750e+02
6.541666666666666963e+00,3.580562438964843750e+02,2.604892578125000000e+02
6.583333333333333925e+00,3.499065246582031250e+02,2.739660644531250000e+02
6.625000000000000000e+00,3.570036621093750000e+02,2.610931396484375000e+02
6.666666666666666963e+00,3.499089965820312500e+02,2.736647033691406250e+02
6.708333333333333925e+00,3.503532714843750000e+02,2.735989685058593750e+02
6.750000000000000000e+00,2.972958374023437500e+02,2.734728088378906250e+02
6.791666666666666963e+00,2.942599182128906250e+02,2.735724182128906250e+02
6.833333333333333925e+00,2.741188354492187500e+02,2.887537536621093750e+02
6.875000000000000000e+00,2.706948547363281250e+02,2.860369262695312500e+02
6.916666666666666963e+00,2.970429992675781250e+02,2.725559387207031250e+02
6.958333333333333925e+00,2.845746459960937500e+02,2.835487670898437500e+02
7.000000000000000000e+00,2.964530029296875000e+02,2.739346313476562500e+02
7.041666666666666963e+00,3.562738952636718750e+02,2.622555541992187500e+02
7.083333333333333925e+00,3.026427001953125000e+02,2.753098449707031250e+02
7.125000000000000000e+00,3.507083129882812500e+02,2.750956420898437500e+02
7.166666666666666963e+00,6.551274414062500000e+02,1.102647460937500000e+03
7.208333333333333925e+00,3.509546508789062500e+02,2.760823669433593750e+02
7.250000000000000000e+00,3.503993835449218750e+02,2.755375976562500000e+02
7.291666666666666963e+00,3.787764587402343750e+02,2.757523193359375000e+02
7.333333333333333925e+00,3.520255432128906250e+02,2.754875183105468750e+02
7.375000000000000000e+00,3.554692993164062500e+02,2.615372619628906250e+02
7.416666666666666963e+00,3.543051452636718750e+02,2.627570800781250000e+02
7.458333333333333925e+00,3.535231628417968750e+02,2.625656738281250000e+02
7.500000000000000000e+00,2.977094726562500000e+02,2.748099060058593750e+02
7.541666666666666963e+00,3.014197692871093750e+02,2.753471069335937500e+02
7.583333333333333925e+00,2.865806274414062500e+02,2.869361267089843750e+02
7.625000000000000000e+00,2.834364624023437500e+02,2.829784545898437500e+02
7.666666666666666963e+00,3.313549499511718750e+02,8.193465576171875000e+02
7.708333333333333925e+00,2.822756652832031250e+02,2.861559143066406250e+02
7.750000000000000000e+00,3.018139038085937500e+02,2.734469909667968750e+02
7.791666666666666963e+00,3.090466613769531250e+02,2.754115600585937500e+02
7.833333333333333925e+00,3.087699279785156250e+02,2.742297058105468750e+02
7.875000000000000000e+00,2.707498474121093750e+02,2.819035034179687500e+02
7.916666666666666963e+00,3.524654541015625000e+02,2.777005615234375000e+02
7.958333333333333925e+00,3.535234375000000000e+02,2.647927551269531250e+02
8.000000000000000000e+00,3.532894897460937500e+02,2.636673278808593750e+02
8.041666666666667851e+00,3.538595581054687500e+02,2.619293823242187500e+02
8.083333333333333925e+00,3.525123901367187500e+02,2.637682495117187500e+02
8.125000000000000000e+00,3.518107604980468750e+02,2.765268859863281250e+02
8.166666666666667851e+00,3.524088745117187500e+02,2.638302917480468750e+02
8.208333333333333925e+00,3.501125488281250000e+02,2.765413513183593750e+02
8.250000000000000000e+00,3.360905456542968750e+02,6.791821899414062500e+02
8.291666666666667851e+00,3.096495361328125000e+02,2.757019042968750000e+02
8.333333333333333925e+00,2.864288024902343750e+02,2.873780822753906250e+02
8.375000000000000000e+00,2.769609985351562500e+02,2.890305480957031250e+02
8.416666666666667851e+00,2.730496215820312500e+02,2.888443908691406250e+02
8.458333333333333925e+00,2.925702209472656250e+02,2.690589294433593750e+02
8.500000000000000000e+00,2.916464233398437500e+02,2.869995422363281250e+02
8.541666666666667851e+00,2.852045288085937500e+02,2.881148681640625000e+02
8.583333333333333925e+00,3.067203674316406250e+02,2.780919494628906250e+02
8.625000000000000000e+00,2.960656738281250000e+02,2.859035339355468750e+02
8.666666666666667851e+00,3.289017333984375000e+02,1.917821807861328125e+02
8.708333333333333925e+00,3.500349426269531250e+02,2.774950256347656250e+02
8.750000000000000000e+00,3.521158752441406250e+02,2.655952758789062500e+02
8.791666666666667851e+00,3.517243347167968750e+02,2.680476989746093750e+02
8.833333333333333925e+00,3.513954162597656250e+02,2.685788574218750000e+02
8.875000000000000000e+00,3.504407043457031250e+02,2.750989074707031250e+02
8.916666666666667851e+00,3.511715087890625000e+02,2.772875061035156250e+02
8.958333333333333925e+00,3.519400329589843750e+02,2.695346069335937500e+02
9.000000000000000000e+00,3.068965759277343750e+02,2.790100097656250000e+02
9.041666666666667851e+00,2.934461975097656250e+02,2.876054992675781250e+02
9.083333333333333925e+00,2.899407348632812500e+02,2.888059692382812500e+02
9.125000000000000000e+00,2.686507263183593750e+02,2.970025329589843750e+02
9.166666666666667851e+00,2.916822814941406250e+02,2.723721923828125000e+02
9.208333333333333925e+00,2.772667541503906250e+02,2.883156127929687500e+02
9.250000000000000000e+00,2.738557739257812500e+02,2.986250305175781250e+02
9.291666666666667851e+00,3.137441711425781250e+02,2.822689514160156250e+02
9.333333333333333925e+00,2.931316528320312500e+02,2.737218017578125000e+02
9.375000000000000000e+00,3.124663085937500000e+02,2.831533203125000000e+02
9.416666666666667851e+00,3.177962341308593750e+02,2.846601257324218750e+02
9.458333333333333925e+00,3.189816589355468750e+02,2.845336914062500000e+02
9.500000000000000000e+00,3.510470581054687500e+02,2.784226989746093750e+02
9.541666666666667851e+00,3.512711181640625000e+02,2.701506042480468750e+02
9.583333333333333925e+00,3.506256103515625000e+02,2.684789123535156250e+02
9.625000000000000000e+00,3.517782592773437500e+02,2.685489807128906250e+02
9.666666666666667851e+00,3.487098999023437500e+02,2.684870605468750000e+02
9.708333333333333925e+00,3.168352966308593750e+02,2.857746887207031250e+02
9.750000000000000000e+00,3.076449279785156250e+02,2.861059570312500000e+02
9.791666666666667851e+00,3.141065368652343750e+02,2.866649475097656250e+02
9.833333333333333925e+00,3.126915893554687500e+02,2.855101928710937500e+02
9.875000000000000000e+00,3.090025634765625000e+02,2.844323425292968750e+02
9.916666666666667851e+00,2.768769531250000000e+02,2.912847900390625000e+02
9.958333333333333925e+00,2.742106323242187500e+02,3.006447143554687500e+02
1.000000000000000000e+01,3.134740600585937500e+02,2.844062194824218750e+02
1.004166666666666785e+01,3.113267211914062500e+02,2.846959228515625000e+02
1.008333333333333393e+01,3.131646423339843750e+02,2.864775085449218750e+02
1.012500000000000000e+01,3.121809082031250000e+02,2.869567565917968750e+02
1.016666666666666785e+01,3.190681457519531250e+02,2.859456787109375000e+02
1.020833333333333393e+01,3.506534729003906250e+02,2.809689636230468750e+02
1.025000000000000000e+01,3.495444641113281250e+02,2.704888610839843750e+02
1.029166666666666785e+01,3.518506774902343750e+02,2.689259338378906250e+02
1.033333333333333393e+01,3.524764709472656250e+02,2.694612121582031250e+02
1.037500000000000000e+01,3.523810424804687500e+02,2.712793884277343750e+02
1.041666666666666785e+01,3.557971496582031250e+02,2.730095520019531250e+02
1.045833333333333393e+01,3.212385559082031250e+02,2.836200866699218750e+02
1.050000000000000000e+01,3.147094726562500000e+02,2.861555175781250000e+02
1.054166666666666785e+01,3.184609375000000000e+02,2.845050659179687500e+02
1.058333333333333393e+01,3.238374328613281250e+02,2.847758789062500000e+02
1.062500000000000000e+01,2.796829528808593750e+02,2.919775390625000000e+02
1.066666666666666785e+01,2.726589355468750000e+02,2.909768371582031250e+02
1.070833333333333393e+01,2.709675903320312500e+02,2.912834472656250000e+02
1.075000000000000000e+01,2.715443725585937500e+02,2.952272949218750000e+02
1.079166666666666785e+01,2.732764282226562500e+02,3.066083984375000000e+02
1.083333333333333393e+01,3.231535644531250000e+02,2.848794555664062500e+02
1.087500000000000000e+01,3.316523132324218750e+02,2.851854858398437500e+02
1.091666666666666785e+01,3.430742797851562500e+02,2.853682250976562500e+02
1.095833333333333393e+01,3.408400268554687500e+02,2.839925842285156250e+02
1.100000000000000000e+01,3.555823974609375000e+02,2.741805419921875000e+02
1.104166666666666785e+01,3.552893371582031250e+02,2.734532775878906250e+02
1.108333333333333393e+01,3.392102050781250000e+02,2.836179504394531250e+02
1.112500000000000000e+01,3.558273925781250000e+02,2.732193298339843750e+02
1.116666666666666785e+01,3.534690856933593750e+02,2.822941284179687500e+02
1.120833333333333393e+01,3.473728332519531250e+02,2.837965393066406250e+02
1.125000000000000000e+01,3.465721130371093750e+02,2.832212524414062500e+02
1.129166666666666785e+01,3.888347778320312500e+02,2.684867553710937500e+02
1.133333333333333393e+01,2.737713623046875000e+02,3.070443115234375000e+02
1.137500000000000000e+01,2.903197937011718750e+02,2.789277954101562500e+02
1.141666666666666785e+01,2.667082824707031250e+02,3.034996032714843750e+02
1.145833333333333393e+01,2.667843627929687500e+02,2.964498901367187500e+02
1.150000000000000000e+01,2.747688903808593750e+02,2.859439086914062500e+02
1.154166666666666785e+01,2.745554504394531250e+02,3.033632202148437500e+02
1.158333333333333393e+01,2.697182922363281250e+02,2.951188354492187500e+02
1.162500000000000000e+01,3.391876525878906250e+02,2.847305603027343750e+02
1.166666666666666785e+01,3.396077880859375000e+02,2.840514831542968750e+02
1.170833333333333393e+01,3.394349670410156250e+02,2.844938354492187500e+02
1.175000000000000000e+01,3.400627136230468750e+02,2.852453918457031250e+02
1.179166666666666785e+01,3.504885559082031250e+02,2.829480590820312500e+02
1.183333333333333393e+01,3.554411621093750000e+02,2.725603332519531250e+02
1.187500000000000000e+01,3.560497436523437500e+02,2.743815002441406250e+02
1.191666666666666785e+01,3.553044738769531250e+02,2.759327392578125000e+02
1.195833333333333393e+01,3.386385498046875000e+02,2.847800903320312500e+02
1.200000000000000000e+01,3.375831604003906250e+02,2.844820556640625000e+02
1.204166666666666785e+01,3.389004516601562500e+02,2.841237487792968750e+02
1.208333333333333393e+01,2.755303955078125000e+02,3.042240600585937500e+02
1.212500000000000000e+01,2.750455627441406250e+02,3.034530334472656250e+02
1.216666666666666785e+01,2.756300354003906250e+02,2.874890136718750000e+02
1.220833333333333393e+01,2.747943420410156250e+02,2.991439514160156250e+02
1.225000000000000000e+01,2.748264465332031250e+02,3.033337707519531250e+02
1.229166666666666785e+01,2.747404174804687500e+02,3.006781921386718750e+02
1.233333333333333393e+01,2.748449096679687500e+02,3.010564880371093750e+02
1.237500000000000000e+01,3.881740112304687500e+02,2.782927856445312500e+02
1.241666666666666785e+01,3.405838317871093750e+02,2.848381347656250000e+02
1.245833333333333393e+01,3.407441711425781250e+02,2.832192382812500000e+02
1.250000000000000000e+01,3.557432556152343750e+02,2.771196899414062500e+02
1.254166666666666785e+01,3.551096191406250000e+02,2.796052551269531250e+02
1.258333333333333393e+01,3.423354797363281250e+02,2.832062377929687500e+02
1.262500000000000000e+01,3.573851013183593750e+02,2.812937622070312500e+02
1.266666666666666785e+01,3.538573303222656250e+02,2.836614379882812500e+02
1.270833333333333393e+01,3.505079650878906250e+02,2.861611022949218750e+02
1.275000000000000000e+01,3.443121948242187500e+02,2.862691345214843750e+02
1.279166666666666785e+01,3.478893432617187500e+02,2.857921142578125000e+02
1.283333333333333393e+01,2.559058685302734375e+02,2.955756835937500000e+02
1.287500000000000000e+01,2.866899719238281250e+02,2.813981323242187500e+02
1.291666666666666785e+01,2.751620788574218750e+02,3.042214050292968750e+02
1.295833333333333393e+01,2.755187072753906250e+02,2.879472656250000000e+02
1.300000000000000000e+01,2.699613647460937500e+02,2.954602966308593750e+02
1.304166666666666785e+01,2.761821289062500000e+02,2.882327575683593750e+02
1.308333333333333393e+01,2.752392883300781250e+02,3.011030578613281250e+02
1.312500000000000000e+01,2.770983276367187500e+02,2.884937438964843750e+02
1.316666666666666785e+01,3.405615844726562500e+02,2.835951538085937500e+02
1.320833333333333393e+01,3.404648132324218750e+02,2.825335998535156250e+02
1.325000000000000000e+01,3.500932006835937500e+02,2.872650756835937500e+02
1.329166666666666785e+01,3.534704284667968750e+02,2.829704589843750000e+02
1.333333333333333393e+01,3.419917602539062500e+02,2.820941467285156250e+02
1.337500000000000000e+01,3.503993530273437500e+02,2.871663208007812500e+02
1.341666666666666785e+01,3.543858642578125000e+02,2.836122436523437500e+02
1.345833333333333393e+01,3.487153930664062500e+02,2.861927490234375000e+02
1.350000000000000000e+01,3.471911010742187500e+02,2.885904541015625000e+02
1.354166666666666785e+01,3.466724853515625000e+02,2.885641479492187500e+02
1.358333333333333393e+01,4.077276000976562500e+02,1.109053100585937500e+03
1.362500000000000000e+01,2.558025054931640625e+02,2.965239868164062500e+02
1.366666666666666785e+01,2.732741394042968750e+02,3.061253051757812500e+02
1.370833333333333393e+01,2.707661743164062500e+02,2.956374511718750000e+02
1.375000000000000000e+01,2.679346923828125000e+02,3.041173706054687500e+02
1.379166666666666785e+01,2.781813659667968750e+02,2.954921875000000000e+02
1.383333333333333393e+01,2.707080688476562500e+02,2.965494384765625000e+02
1.387500000000000000e+01,2.800665893554687500e+02,2.947117004394531250e+02
1.391666666666666785e+01,3.784454040527343750e+02,1.066294921875000000e+03
1.395833333333333393e+01,3.406997985839843750e+02,2.814709472656250000e+02
1.400000000000000000e+01,3.467816467285156250e+02,2.874866638183593750e+02
1.404166666666666785e+01,3.470169677734375000e+02,2.884443359375000000e+02
1.408333333333333393e+01,3.486405944824218750e+02,2.888521728515625000e+02
1.412500000000000000e+01,3.420032348632812500e+02,2.824020080566406250e+02
1.416666666666666785e+01,3.418478088378906250e+02,2.838735046386718750e+02
1.420833333333333393e+01,3.512438964843750000e+02,2.906604003906250000e+02
1.425000000000000000e+01,3.424755859375000000e+02,2.851015014648437500e+02
1.429166666666666785e+01,3.336099243164062500e+02,2.826442565917968750e+02
1.433333333333333393e+01,3.331734008789062500e+02,2.823091735839843750e+02
1.437500000000000000e+01,3.287431335449218750e+02,2.009904632568359375e+02
1.441666666666666785e+01,2.796720275878906250e+02,2.955089111328125000e+02
1.445833333333333393e+01,2.737064208984375000e+02,2.952325744628906250e+02
1.450000000000000000e+01,2.797624206542968750e+02,2.941351318359375000e+02
1.454166666666666785e+01,2.798927001953125000e+02,2.954354248046875000e+02
1.458333333333333393e+01,3.883797912597656250e+02,2.795356750488281250e+02
1.462500000000000000e+01,3.330204162597656250e+02,2.822490844726562500e+02
1.466666666666666785e+01,3.332626342773437500e+02,2.818125915527343750e+02
1.470833333333333393e+01,3.330191650390625000e+02,2.811899719238281250e+02
1.475000000000000000e+01,3.527796325683593750e+02,2.905032653808593750e+02
1.479166666666666785e+01,3.553092956542968750e+02,2.910203552246093750e+02
1.483333333333333393e+01,3.524137268066406250e+02,2.898874206542968750e+02
1.487500000000000000e+01,3.786389160156250000e+02,2.871438903808593750e+02
1.491666666666666785e+01,3.545559387207031250e+02,2.896673278808593750e+02
1.495833333333333393e+01,3.325556945800781250e+02,2.803184204101562500e+02
1.500000000000000000e+01,3.300844421386718750e+02,2.815857543945312500e+02
1.504166666666666785e+01,3.513508300781250000e+02,2.893664245605468750e+02
1.508333333333333393e+01,3.297406311035156250e+02,2.825383605957031250e+02
1.512500000000000000e+01,2.641602172851562500e+02,2.902854919433593750e+02
1.516666666666666785e+01,2.866446228027343750e+02,2.831875305175781250e+02
1.520833333333333393e+01,2.798212280273437500e+02,2.963712768554687500e+02
1.525000000000000000e+01,2.766152954101562500e+02,2.888077087402343750e+02
1.529166666666666785e+01,2.807571716308593750e+02,2.952702331542968750e+02
1.533333333333333393e+01,2.776522827148437500e+02,2.896080322265625000e+02
1.537500000000000000e+01,2.812489624023437500e+02,2.953938293457031250e+02
1.541666666666666785e+01,3.294810791015625000e+02,2.828038635253906250e+02
1.545833333333333393e+01,3.308462829589843750e+02,2.825531005859375000e+02
1.550000000000000000e+01,3.525715942382812500e+02,2.893558959960937500e+02
1.554166666666666785e+01,3.514475097656250000e+02,2.899845275878906250e+02
1.558333333333333393e+01,3.478786010742187500e+02,2.885533142089843750e+02
1.562500000000000000e+01,3.507027282714843750e+02,2.836185302734375000e+02
1.566666666666666785e+01,3.500498962402343750e+02,2.830446472167968750e+02
1.570833333333333393e+01,3.297088012695312500e+02,2.837339477539062500e+02
1.575000000000000000e+01,3.503669433593750000e+02,2.877405395507812500e+02
1.579166666666666785e+01,3.472394104003906250e+02,2.875206604003906250e+02
1.583333333333333393e+01,2.864722900390625000e+02,2.839938354492187500e+02
1.587500000000000000e+01,3.291049194335937500e+02,2.838649597167968750e+02
1.591666666666666785e+01,3.284316711425781250e+02,2.839093627929687500e+02
1.595833333333333393e+01,2.719925231933593750e+02,2.963004455566406250e+02
1.600000000000000000e+01,2.694149780273437500e+02,2.830902099609375000e+02
1.604166666666666785e+01,2.715175476074218750e+02,3.095159912109375000e+02
1.608333333333333570e+01,2.752825317382812500e+02,3.094949035644531250e+02
1.612500000000000000e+01,3.213256835937500000e+02,9.530054931640625000e+02
1.616666666666666785e+01,2.702279968261718750e+02,2.828728027343750000e+02
1.620833333333333570e+01,3.298146972656250000e+02,2.847569274902343750e+02
1.625000000000000000e+01,3.289328308105468750e+02,2.843250732421875000e+02
1.629166666666666785e+01,3.295982055664062500e+02,2.847103576660156250e+02
1.633333333333333570e+01,3.460173034667968750e+02,2.894050598144531250e+02
1.637500000000000000e+01,3.474184570312500000e+02,2.894631042480468750e+02
1.641666666666666785e+01,3.467477416992187500e+02,2.886958618164062500e+02
1.645833333333333570e+01,3.472563781738281250e+02,2.880906372070312500e+02
1.650000000000000000e+01,3.498425903320312500e+02,2.845526733398437500e+02
1.654166666666666785e+01,3.264220275878906250e+02,2.846626281738281250e+02
1.658333333333333570e+01,3.165184936523437500e+02,2.833624877929687500e+02
1.662500000000000000e+01,3.168841857910156250e+02,2.830134277343750000e+02
1.666666666666666785e+01,3.175214538574218750e+02,2.818133239746093750e+02
1.670833333333333570e+01,3.168773193359375000e+02,2.812411804199218750e+02
1.675000000000000000e+01,2.710831909179687500e+02,2.908076477050781250e+02
1.679166666666666785e+01,2.679404907226562500e+02,2.948877258300781250e+02
1.683333333333333570e+01,2.754809265136718750e+02,3.114641723632812500e+02
1.687500000000000000e+01,2.759397277832031250e+02,3.130747985839843750e+02
1.691666666666666785e+01,3.151669311523437500e+02,2.806124877929687500e+02
1.695833333333333570e+01,3.149342041015625000e+02,2.823014831542968750e+02
1.700000000000000000e+01,3.122857055664062500e+02,2.817624816894531250e+02
1.704166666666666785e+01,3.155638122558593750e+02,2.809765625000000000e+02
1.708333333333333570e+01,3.491202392578125000e+02,2.827443237304687500e+02
1.712500000000000000e+01,3.469630432128906250e+02,2.884897766113281250e+02
1.716666666666666785e+01,3.464810485839843750e+02,2.876255798339843750e+02
1.720833333333333570e+01,3.475054321289062500e+02,2.838675231933593750e+02
1.725000000000000000e+01,3.453579711914062500e+02,2.884429016113281250e+02
1.729166666666666785e+01,3.480224304199218750e+02,2.858400573730468750e+02
1.733333333333333570e+01,3.355368957519531250e+02,2.869652709960937500e+02
1.737500000000000000e+01,3.332599792480468750e+02,2.864076843261718750e+02
1.741666666666666785e+01,3.107080078125000000e+02,2.861857299804687500e+02
1.745833333333333570e+01,3.145911865234375000e+02,2.882542419433593750e+02
1.750000000000000000e+01,3.139323425292968750e+02,2.893502197265625000e+02
1.754166666666666785e+01,6.525245361328125000e+02,1.113703491210937500e+03
1.758333333333333570e+01,2.753971862792968750e+02,3.134766540527343750e+02
1.762500000000000000e+01,3.149187927246093750e+02,2.887348327636718750e+02
1.766666666666666785e+01,3.145942687988281250e+02,2.876673583984375000e+02
1.770833333333333570e+01,3.154810180664062500e+02,2.894515686035156250e+02
1.775000000000000000e+01,3.154587707519531250e+02,2.878429870605468750e+02
1.779166666666666785e+01,3.227035827636718750e+02,2.870843811035156250e+02
1.783333333333333570e+01,3.384859008789062500e+02,2.883383789062500000e+02
1.787500000000000000e+01,3.399726867675781250e+02,2.882094421386718750e+02
1.791666666666666785e+01,3.489247741699218750e+02,2.846028747558593750e+02
1.795833333333333570e+01,3.497019042968750000e+02,2.849343872070312500e+02
1.800000000000000000e+01,3.356572570800781250e+02,2.873702087402343750e+02
1.804166666666666785e+01,3.478803710937500000e+02,2.863263244628906250e+02
1.808333333333333570e+01,3.166748352050781250e+02,2.876671447753906250e+02
1.812500000000000000e+01,3.352218322753906250e+02,2.858128662109375000e+02
1.816666666666666785e+01,3.195917358398437500e+02,2.893758850097656250e+02
1.820833333333333570e+01,3.186997985839843750e+02,2.886367492675781250e+02
1.825000000000000000e+01,2.719807739257812500e+02,3.167571105957031250e+02
1.829166666666666785e+01,2.695508728027343750e+02,3.132891845703125000e+02
1.833333333333333570e+01,2.694355163574218750e+02,3.142629699707031250e+02
1.837500000000000000e+01,2.758010253906250000e+02,3.157255249023437500e+02
1.841666666666666785e+01,2.821513061523437500e+02,3.258647155761718750e+02
1.845833333333333570e+01,2.933837585449218750e+02,3.275196533203125000e+02
1.850000000000000000e+01,3.168274230957031250e+02,3.297187194824218750e+02
1.854166666666666785e+01,3.229471740722656250e+02,3.318388977050781250e+02
1.858333333333333570e+01,3.203672790527343750e+02,2.873900451660156250e+02
1.862500000000000000e+01,3.482185974121093750e+02,2.835958557128906250e+02
1.866666666666666785e+01,3.495533142089843750e+02,2.843259582519531250e+02
1.870833333333333570e+01,3.491017456054687500e+02,2.840371093750000000e+02
1.875000000000000000e+01,3.492984313964843750e+02,2.824777221679687500e+02
1.879166666666666785e+01,3.498344726562500000e+02,2.833799743652343750e+02
1.883333333333333570e+01,3.109006958007812500e+02,2.887587890625000000e+02
1.887500000000000000e+01,3.049613647460937500e+02,3.301423645019531250e+02
1.891666666666666785e+01,2.932371215820312500e+02,3.276000976562500000e+02
1.895833333333333570e+01,2.803820190429687500e+02,3.268945007324218750e+02
1.900000000000000000e+01,2.677148742675781250e+02,3.224639587402343750e+02
1.904166666666666785e+01,3.037957458496093750e+02,2.843428649902343750e+02
1.908333333333333570e+01,2.668596496582031250e+02,3.233954162597656250e+02
1.912500000000000000e+01,2.726581115722656250e+02,3.236968688964843750e+02
1.916666666666666785e+01,2.892036132812500000e+02,3.250875549316406250e+02
1.920833333333333570e+01,2.996966247558593750e+02,3.264290466308593750e+02
